ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
ChuckGrassley,10615232,1473426936772890630,Fighting 2 protect rural pharmacies Grassley-Wyden ends DIR clawbacks/sunshine on Big Pharma/PBM + Rx Pricing 4 People Act investigates PBM’s anti-competition practices + Rx Provider Status bill expands services rural pharmacists offer I support fair playing field 4 all 2 compete,2021-12-21 22:55:31+00:00,False,47,91,251,15,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1473344708990709769,Taiwanese ppl rejected referendum that wld hv overturned Pres Tsai’s move 2allow imports of quality US pork into Taiwan Thx Taiwanese gov &amp;citizens for your friendship. I look fwd to expanded trade /U.S. needs Beijing 2understand we Americans resent Chinese intimidation of Taiwan,2021-12-21 17:28:46+00:00,False,63,58,289,10,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1473320727344472064,3yrs ago the bipart First Step Act I led became law Since then data shows recidivism rates for those released under First Step Act are lower than other offenders Criminal justice reform works 2give deserving Americans a second bite at the apple while still being tough on crime,2021-12-21 15:53:29+00:00,False,28,32,131,2,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1473304091090722825,Read big chain pharmacies &amp; PBMs are taking steps 2 become less transparent &amp; hide from audits Time 2 pass my bipart bills Grassley-Wyden + Rx Pricing 4 People Act 2 end anti-competitive practices &amp; bring accountability/sunshine,2021-12-21 14:47:22+00:00,False,81,73,271,5,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1473071065203159046,Bigger Rx rebates 4 PBMs ≠ good news 4 patients Report finds more Rx excluded on formularies Means less access/higher costs 4 patients Need 2 pass Grassley-Wyden 2 cap out-of-pocket cost @ $3100 &amp; bring accountability + Rx Pricing 4 People Act will investigate abusive behavior,2021-12-20 23:21:24+00:00,False,44,91,170,6,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1472719870194339844,The gingerbread replica of the US Capitol is sure to get u in the Christmas mood 🎄 https://t.co/FJ8FS7VKri,2021-12-20 00:05:53+00:00,False,343,842,3464,193,en,False,Twitter for iPhone,83,106,https://t.co/FJ8FS7VKri,https://twitter.com/ChuckGrassley/status/1472719870194339844/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1472629290936291331,Now that BBB is dead it’s time to pass the bipartisan Grassley-Wyden bill to lower the cost of Rx drugs Consumers need the relief &amp; it saves taxpayers $95 billion dollars,2021-12-19 18:05:57+00:00,False,501,484,2636,67,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1472590517989003272,Barbara &amp; I send our condolences to the family of Johnny Isakson He served Georgia very well in the House &amp; Senate Johnny was kind to everyone he encountered &amp; had a good sense of humor We will miss our friend,2021-12-19 15:31:53+00:00,False,47,16,352,2,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1472581679055360011,Asked abt Dems tax&amp;spend spree on FoxNews Manchin “I cannot vote to continue w this legislation” Further proving separating partisan BBB&amp;bipartisan infrastructure into 2bills was right thing Needed infrastructure investment secured in bipart way w/out Dems social spending passing,2021-12-19 14:56:46+00:00,False,60,144,365,15,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1472002703723216904,This wk Senate passed Ghost Army Congressional Gold Medal thx to Caleb Sinnwell of Nashua who won the Natl History Day Project on the Ghost Army of WW2 now their bravery will be honored +I am proud to partner w Caleb on securing the recognition of the Ghost Army’s contributions,2021-12-18 00:36:07+00:00,False,32,41,199,3,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1471955571007971331,"Participated in a Judiciary antitrust subcommittee hearing this wk on competition &amp; innovation in industries like ag, pharma &amp; tech We must make sure that small businesses &amp; entrepreneurs can compete fairly w Big Tech and large corporations to benefit consumers",2021-12-17 21:28:50+00:00,False,37,94,205,6,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1471933225706696709,2day Senate is in session/voting so Im missing dedication of new fed courthouse in Council Bluffs I fully expect judges/petitioners/prosecutors + all others will be served well by the new space I know it will help the Southern District continue 2serve equal justice under the law,2021-12-17 20:00:02+00:00,False,15,52,89,6,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1471878482238091265,Iowa is receiving $651 million in 2022 for roads highways &amp;most importantly bridges since 23% of Iowa’s bridges are structurally deficient This investment comes from the bipartisan infrastructure bill I voted for 2deliver updates to infrastructure for Iowa families farmers &amp; biz,2021-12-17 16:22:31+00:00,False,27,265,316,35,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1471635484564766724,Parliamentarian again confirms the obvious &amp; rules that giving amnesty to millions of illegal immigrants isn’t a budgetary matter appropriate for reconciliation Good thing common sense prevails,2021-12-17 00:16:55+00:00,False,240,168,1091,9,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1471555792570654723,Good news- final Uyghur Forced Labor Prevention Act just passed Senate &amp; will go to Pres Biden for signature China has so many concentration camps that anything from Uyghur region probably made by slave labor will now not be allowed in U.S.,2021-12-16 19:00:15+00:00,False,246,105,989,34,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1471544175413899271,Fertilizer is essential input 4 farmers so yesterday I sent letter to AG Garland informing him of concerns I’ve heard abt possible anti-competitive &amp; unlawful practices &amp; requesting an investigation into fertilizer industry It’s outrageous the price increases farmers are seeing,2021-12-16 18:14:06+00:00,False,79,129,361,14,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1471539531874816009,The Defense Dept Inspector Gen just issued 3rd audit report on TransDigm’s spare parts pricing practices They all tell the same story This contractor TransDigm engages in egregious price gouging And DoD tolerates it leaving taxpayer on the hook Lots of hot air but no solutions,2021-12-16 17:55:38+00:00,False,50,58,162,6,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1471533120197476357,My staff &amp; I hv contacted mayors/various community leaders in Iowa's hardest hit communities after last night's storms We are here to help w the federal assistance needed Contact any of my offices to let us know what u need https://t.co/VvMQPL8rwW,2021-12-16 17:30:10+00:00,False,16,35,73,2,en,False,Twitter for iPhone,228,251,https://t.co/VvMQPL8rwW,http://Grassley.senate.gov,NA,NA,NA,NA,NA,NA,NA,NA
ChuckGrassley,10615232,1471522642058436614,This wk I joined the Meridian Center &amp; Ambassadors from around the world for a discussion on growing ag trade &amp; reasons why we need to be tough on China https://t.co/nPLaBaxdFZ,2021-12-16 16:48:32+00:00,False,16,46,92,4,en,False,Twitter for iPhone,161,184,https://t.co/nPLaBaxdFZ,https://twitter.com/ChuckGrassley/status/1471522642058436614/photo/1,161,184,https://t.co/nPLaBaxdFZ,https://twitter.com/ChuckGrassley/status/1471522642058436614/photo/1,161,184,https://t.co/nPLaBaxdFZ,https://twitter.com/ChuckGrassley/status/1471522642058436614/photo/1
ChuckGrassley,10615232,1471467018729709570,Will keep in touch w Gov Reynolds office on disaster assessment If she makes a request for federal aid I will support it &amp;contact President Biden,2021-12-16 13:07:30+00:00,True,10,47,107,3,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
