ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
AmyKlobuchar,33537967,1487068699672600582,"Olympian @jessdiggs is a force of nature, both on her skis and in her work to save our winters (it’s clear she’s a Minnesotan!). I'm grateful she is in the fight to combat climate change, and I can’t wait to cheer her on at the winter games. 
https://t.co/m9phas6miv https://t.co/K5vYDg66e1",2022-01-28 14:23:01+00:00,False,51,20,377,1,en,False,Twitter for iPhone,243,266,https://t.co/m9phas6miv,https://www.lx.com/beijing-olympics/winter-olympics-snow-climate-change/47718/,267,290,https://t.co/K5vYDg66e1,https://twitter.com/amyklobuchar/status/1487068699672600582/photo/1,NA,NA,NA,NA
AmyKlobuchar,33537967,1486872222392373248,"A lot of people talk a big game, but nothing has gotten done when it comes to setting rules of the road for Big Tech. I’m trying to fix that, and I’m not giving up. https://t.co/FyMR7OfIye",2022-01-28 01:22:17+00:00,False,245,85,1560,8,en,False,Twitter for iPhone,165,188,https://t.co/FyMR7OfIye,https://twitter.com/verge/status/1486714539726966796,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486830990404243458,Today is a day set aside to honor the 6 million Jews and millions of others killed during the Holocaust. It's also a chance to reaffirm our commitment to confronting anti-Semitism and remember the vow: never again. #HolocaustRemembranceDay,2022-01-27 22:38:26+00:00,False,646,52,4803,19,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486792206828687362,"Yesterday, I asked the Department of Homeland Security what their plans are to make sure something like this doesn’t happen again. I appreciate the administration's work to stop human smuggling and trafficking, but clearly there is more work to be done.

https://t.co/T9pOQWmSBN",2022-01-27 20:04:20+00:00,False,82,74,382,10,en,False,Twitter for iPhone,255,278,https://t.co/T9pOQWmSBN,https://www.nytimes.com/2022/01/20/us/four-dead-canada-us-border.html,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486759644613820426,We are being bombarded. Bombarded by millions of dollars in lobbying and misleading ads from Big Tech. But we’re not going to back down. It’s time we set some rules of the road online. https://t.co/8jucOhpijE,2022-01-27 17:54:56+00:00,False,161,51,873,5,en,False,Twitter for iPhone,185,208,https://t.co/8jucOhpijE,https://twitter.com/FastCompany/status/1486287358760734729,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486733292141375493,We’ll have lots to do on the Judiciary Committee with a new Supreme Court nominee!  So here is what happens next after the nomination is made. https://t.co/mcHk4MxOBe,2022-01-27 16:10:13+00:00,False,208,60,944,11,en,False,Twitter Media Studio,143,166,https://t.co/mcHk4MxOBe,https://twitter.com/amyklobuchar/status/1486733292141375493/video/1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486709273988108290,"Investing in broadband means investing in families, students, and workers across our state. Had a great discussion yesterday about broadband deployment in Northeast Minnesota and how critical the broadband funding in the Bipartisan Infrastructure Law is.",2022-01-27 14:34:47+00:00,False,174,42,1333,6,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486434603799826438,"A true public servant, Justice Breyer has demonstrated an unwavering commitment to upholding equal justice under the law and ensuring the independence of the judiciary. He understands how the court impacts real people, and I thank him for his service to our country.",2022-01-26 20:23:20+00:00,False,401,78,4437,14,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486352198288216072,Climate change is a direct threat to the Minnesota way of life. Just one example: fewer and fewer days of lake ice. We cannot wait to address it.,2022-01-26 14:55:53+00:00,False,1194,1131,10118,135,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486124660123213828,I am so grateful for everything our educators and school leaders do for our communities. Had a great discussion with superintendents from Northwest Minnesota today about challenges they are facing in their schools and what the federal government is doing to help.,2022-01-25 23:51:44+00:00,False,135,48,1368,5,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486083173444423687,"Proud of Minnesotans coming together to make our newest neighbors feel at home. 

https://t.co/qBpb1T7DCt",2022-01-25 21:06:53+00:00,False,52,30,486,1,en,False,Twitter for iPhone,82,105,https://t.co/qBpb1T7DCt,https://www.kare11.com/article/news/local/officials-volunteers-and-alight-prepare-for-new-afghan-neighbors/89-a1bccc3e-7c39-4a28-b058-89541056e72e,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486046795608346632,"In 2021, 18 million Americans couldn’t afford their prescription drugs. I don’t think it’s radical to make sure millions of people can afford the medications they need.",2022-01-25 18:42:20+00:00,False,2131,731,13541,121,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1486008211081777152,"Ok! Then let’s listen! The American people want to make sure women can make their own health care choices. 

https://t.co/1u79paoOTK",2022-01-25 16:09:00+00:00,False,366,126,1953,23,en,False,Twitter for iPhone,109,132,https://t.co/1u79paoOTK,https://www.cnn.com/2022/01/21/politics/cnn-poll-abortion-roe-v-wade/index.html,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1485738432693510145,Big Tech spent almost $70 million dollars on lobbying last year alone trying to stop things like antitrust legislation that would make the internet a fairer place for everyone. They can spend all they want. I am not going to give up.,2022-01-24 22:17:00+00:00,False,587,100,3210,19,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
